key,HeroLevel,InGameLevel,Takedowns,KillingBlows,Assists,Deaths,HighestKillStreak,HeroDamage,SiegeDamage,Healing,SelfHealing,DamageTaken,ExperienceContribution,MercCampCaptures,date,type
Leoric,10,20,16,3,13,5,7,43334,71932,31,26552,85172,13345,1,7/18/17,Warrior
Leoric,10,20,17,3,13,5,7,43366,72195,41,26284,84674,13473,1,7/19/17,Warrior
Leoric,10,20,16,3,13,5,7,43185,72432,41,26522,84997,13509,1,7/20/17,Warrior
Leoric,10,20,16,3,13,5,7,43256,72524,39,26624,84899,13451,1,7/21/17,Warrior
Leoric,10,20,16,3,13,5,7,42826,71828,34,26286,84682,13366,1,7/22/17,Warrior
Leoric,10,20,16,3,13,5,7,43576,73257,30,26763,85148,13552,1,7/23/17,Warrior
Leoric,10,20,16,3,13,5,7,43121,72396,33,26549,85274,13560,1,7/24/17,Warrior
Leoric,7,20,17,3,13,6,7,42179,70464,32,25929,84140,13549,1,7/25/17,Warrior
Leoric,7,20,16,3,13,5,7,42702,70669,31,25985,84318,13468,1,7/26/17,Warrior
Leoric,7,20,16,3,13,5,7,42410,70065,32,25884,84011,13290,1,7/27/17,Warrior
Leoric,7,20,17,3,13,5,7,42473,70316,29,25934,84011,13433,1,7/28/17,Warrior
Leoric,7,20,17,3,13,5,7,42656,69991,35,26146,84390,13402,1,7/29/17,Warrior
Leoric,7,20,16,3,13,5,7,42412,70320,39,25859,83924,13317,1,7/30/17,Warrior
Leoric,7,20,17,3,13,5,7,41938,70222,31,25831,83777,13426,1,7/31/17,Warrior
Leoric,9,20,16,3,12,5,7,41975,70525,32,25860,83476,13103,1,8/1/17,Warrior
Leoric,10,20,16,3,12,5,7,42660,70984,44,26351,83803,13110,1,8/2/17,Warrior
Leoric,10,20,16,3,12,5,7,42666,70979,33,26556,84419,13129,1,8/3/17,Warrior
Leoric,10,20,16,3,12,5,7,42655,70354,50,26288,84487,13058,1,8/4/17,Warrior
Leoric,10,20,16,3,13,5,7,42797,70967,34,26576,84797,13270,1,8/5/17,Warrior
Leoric,10,20,16,3,12,5,7,42711,70035,40,26185,84063,13086,1,8/6/17,Warrior
Leoric,10,20,16,3,12,5,7,42659,71057,48,26311,84203,13204,1,8/7/17,Warrior
Leoric,10,20,16,3,12,5,7,42898,70482,42,26564,83772,13205,1,8/8/17,Warrior
Leoric,10,20,16,3,12,5,7,40958,70238,28,26210,82272,13459,1,8/9/17,Warrior
Leoric,10,20,17,3,13,5,7,40819,70459,24,26160,82114,13561,1,8/10/17,Warrior
Leoric,10,20,16,3,12,5,7,39863,70413,20,26111,81516,13431,1,8/11/17,Warrior
Leoric,10,20,16,3,12,5,7,40505,69978,22,26392,82154,13386,2,8/12/17,Warrior
Leoric,10,20,16,3,13,5,7,40007,69223,17,25757,81915,13353,2,8/13/17,Warrior
Muradin,11,19,15,2,12,3,9,32037,45906,54,28450,78795,10818,2,7/14/17,Warrior
Muradin,10,19,15,2,12,3,9,31343,46325,49,28280,77559,10845,2,7/15/17,Warrior
Muradin,11,19,15,2,12,3,9,31475,46206,47,28417,78183,10822,2,7/16/17,Warrior
Muradin,10,20,15,2,12,3,9,31451,46216,40,28914,78077,10886,2,7/17/17,Warrior
Muradin,11,20,15,2,12,3,9,31447,46673,60,28965,78093,10951,2,7/18/17,Warrior
Muradin,11,20,15,2,12,3,9,31173,46659,45,28436,77098,10961,2,7/19/17,Warrior
Muradin,11,20,15,2,12,3,9,31662,47183,49,29153,78417,11072,2,7/20/17,Warrior
Muradin,11,20,15,2,12,3,9,31601,46887,52,28870,77391,11073,2,7/21/17,Warrior
Muradin,11,20,15,2,12,3,9,31606,47290,50,28881,78314,11080,2,7/22/17,Warrior
Muradin,11,20,15,2,12,3,9,31717,47291,56,29179,78284,11075,2,7/23/17,Warrior
Muradin,11,20,15,2,12,3,9,31170,46744,54,28701,77343,11007,2,7/24/17,Warrior
Muradin,10,20,15,3,12,3,9,31413,46573,59,28917,77668,11124,2,7/25/17,Warrior
Muradin,10,20,15,2,12,3,9,31986,46408,57,29138,78745,11009,2,7/26/17,Warrior
Muradin,10,20,15,3,12,3,9,32277,47136,59,30017,80454,11155,2,7/27/17,Warrior
Muradin,10,20,15,3,12,3,9,32257,46546,53,29756,80092,11087,2,7/28/17,Warrior
Muradin,10,20,15,3,12,3,9,32190,46769,58,29649,80038,11102,2,7/29/17,Warrior
Muradin,10,20,15,3,12,3,9,31841,46803,53,29520,79398,11065,2,7/30/17,Warrior
Muradin,10,20,15,3,12,3,9,32422,46740,51,29631,79881,11053,2,7/31/17,Warrior
Muradin,11,20,15,3,12,3,9,32091,47344,58,29646,79938,11026,2,8/1/17,Warrior
Muradin,11,20,15,3,12,3,9,32182,47352,64,29758,79877,11038,2,8/2/17,Warrior
Muradin,11,19,15,2,12,3,9,31841,47020,64,29508,79269,10894,2,8/3/17,Warrior
Muradin,11,20,15,3,12,3,9,32165,47639,40,29507,79848,11064,2,8/4/17,Warrior
Muradin,11,20,15,3,12,3,9,32104,46920,60,29239,79631,11034,2,8/5/17,Warrior
Muradin,11,20,15,3,12,3,9,32424,46835,51,29316,79960,11016,2,8/6/17,Warrior
Muradin,11,20,15,3,12,3,9,32322,46557,50,29605,80003,10978,2,8/7/17,Warrior
Muradin,11,19,15,2,12,3,9,31887,46561,65,29648,79478,10884,2,8/8/17,Warrior
Muradin,11,19,15,3,12,3,9,30130,44931,36,28631,76786,10964,2,8/9/17,Warrior
Muradin,11,19,15,2,12,3,9,29935,44788,19,28703,76746,10968,2,8/10/17,Warrior
Muradin,11,19,15,2,12,3,9,29746,44574,32,28465,77115,10915,2,8/11/17,Warrior
Muradin,11,19,15,2,12,3,9,29986,45800,22,28914,77494,11019,2,8/12/17,Warrior
Muradin,11,19,15,2,12,3,9,29894,45816,33,28713,77601,11029,2,8/13/17,Warrior
Sonya,11,19,13,4,9,4,7,39657,68744,51,27440,67996,11891,3,7/14/17,Warrior
Sonya,11,19,13,4,9,4,7,39498,67980,60,27693,68178,11918,3,7/15/17,Warrior
Sonya,11,20,13,4,9,4,7,39497,68240,63,27573,67969,11976,3,7/16/17,Warrior
Sonya,11,20,13,4,9,4,7,39216,68666,61,27616,67309,12087,3,7/17/17,Warrior
Sonya,11,20,13,4,9,4,7,39455,69609,67,27616,67368,12211,3,7/18/17,Warrior
Sonya,11,20,13,4,9,4,7,39189,68770,59,27655,66954,12077,3,7/19/17,Warrior
Sonya,11,20,13,4,9,4,7,39401,68795,71,27682,67462,12092,3,7/20/17,Warrior
Sonya,11,20,13,4,9,4,7,39176,68390,62,27527,67089,12137,3,7/21/17,Warrior
Sonya,11,20,14,4,9,4,7,39086,68519,69,27624,67354,12058,3,7/22/17,Warrior
Sonya,11,20,13,4,9,4,7,39352,69260,68,27650,67726,12119,3,7/23/17,Warrior
Sonya,11,20,13,4,9,4,7,39000,69525,61,27544,67365,12170,3,7/24/17,Warrior
Sonya,9,20,13,4,9,4,7,38417,67294,68,26945,66622,12089,3,7/25/17,Warrior
Sonya,9,20,13,4,9,4,7,38801,67335,56,26667,67194,12021,3,7/26/17,Warrior
Sonya,10,20,13,4,9,4,7,38786,68050,59,27163,67533,12087,3,7/27/17,Warrior
Sonya,10,20,13,4,9,4,7,38479,67266,61,26709,66603,11990,3,7/28/17,Warrior
Sonya,10,20,13,4,9,4,7,38576,66432,64,26715,66868,11941,3,7/29/17,Warrior
Sonya,10,20,14,4,9,4,7,38628,66874,66,27069,67212,11995,3,7/30/17,Warrior
Sonya,10,20,13,4,9,4,7,38572,67891,59,27042,66803,11991,3,7/31/17,Warrior
Sonya,11,19,13,4,9,4,7,38330,67553,61,26576,66019,11897,3,8/1/17,Warrior
Sonya,11,19,13,4,9,4,7,38595,68620,70,26719,66262,11994,3,8/2/17,Warrior
Sonya,11,20,13,4,9,4,7,38740,68712,75,27242,66726,12013,3,8/3/17,Warrior
Sonya,11,20,13,4,9,4,7,38754,69017,67,27286,66616,12053,3,8/4/17,Warrior
Sonya,11,20,14,4,9,4,7,38870,67950,60,27271,67177,12006,3,8/5/17,Warrior
Sonya,11,20,13,4,9,4,7,38920,67534,63,26971,66810,11939,3,8/6/17,Warrior
Sonya,11,20,13,4,9,4,7,39131,69126,67,27223,66982,12027,3,8/7/17,Warrior
Sonya,11,19,13,4,9,4,7,38984,68820,82,27072,66561,11920,3,8/8/17,Warrior
Sonya,11,19,13,4,9,4,7,37695,66512,28,26730,64295,11929,3,8/9/17,Warrior
Sonya,11,19,13,4,9,4,7,37431,67424,16,26713,63773,12026,3,8/10/17,Warrior
Sonya,11,19,13,4,9,4,7,37006,67010,13,26619,63580,11950,3,8/11/17,Warrior
Sonya,11,19,13,4,9,4,7,37305,67252,15,26653,63948,11949,3,8/12/17,Warrior
Sonya,11,19,13,4,9,4,7,37720,67308,18,27129,64817,11989,3,8/13/17,Warrior
Stitches,11,20,15,3,12,3,9,40883,67499,45,18594,77578,11528,1,7/14/17,Warrior
Stitches,10,20,15,2,12,3,9,40810,67959,48,18800,77595,11578,1,7/15/17,Warrior
Stitches,10,20,16,3,12,3,9,40841,68122,52,18648,77292,11615,1,7/16/17,Warrior
Stitches,11,20,15,3,12,3,9,40975,68598,52,18617,77267,11606,1,7/17/17,Warrior
Stitches,11,20,16,3,13,3,9,40801,68796,53,18628,76753,11640,1,7/18/17,Warrior
Stitches,11,20,16,3,13,3,9,40754,69245,58,18672,76552,11697,1,7/19/17,Warrior
Stitches,11,20,16,3,13,3,9,40874,69347,60,18613,76351,11703,1,7/20/17,Warrior
Stitches,10,20,16,3,13,3,9,40795,69380,52,18758,76635,11780,1,7/21/17,Warrior
Stitches,11,20,16,3,13,3,9,40705,69107,57,18762,76719,11749,1,7/22/17,Warrior
Stitches,11,20,16,3,13,3,9,40905,69186,56,18723,76545,11678,1,7/23/17,Warrior
Stitches,11,20,16,3,13,3,9,40938,69796,59,18873,76782,11737,1,7/24/17,Warrior
Stitches,11,20,16,3,13,3,9,40644,69421,54,18685,76331,11697,1,7/25/17,Warrior
Stitches,11,20,15,2,12,3,9,40101,67557,60,18470,76216,11525,1,7/26/17,Warrior
Stitches,11,20,15,2,12,3,9,39103,65995,54,18656,76733,11435,1,7/27/17,Warrior
Stitches,11,20,15,2,12,3,9,39193,65790,51,18753,76885,11447,1,7/28/17,Warrior
Stitches,11,20,15,2,12,3,9,39031,65747,53,18626,76608,11444,1,7/29/17,Warrior
Stitches,11,20,15,2,13,3,9,39034,65760,58,18635,76726,11488,1,7/30/17,Warrior
Stitches,11,20,15,2,12,3,9,39155,66403,62,18807,77258,11548,1,7/31/17,Warrior
Stitches,11,20,15,2,12,3,9,38765,66091,52,18550,76127,11437,1,8/1/17,Warrior
Stitches,11,20,15,2,12,3,9,38846,65888,57,18621,76428,11405,1,8/2/17,Warrior
Stitches,11,20,15,2,12,3,9,38665,65969,57,18588,76310,11368,1,8/3/17,Warrior
Stitches,11,20,15,2,12,3,9,38608,65493,53,18768,76650,11428,1,8/4/17,Warrior
Stitches,11,20,15,2,12,3,9,38949,65111,60,18699,77051,11432,1,8/5/17,Warrior
Stitches,11,20,15,2,12,3,9,38917,65724,52,18823,77192,11500,1,8/6/17,Warrior
Stitches,11,20,15,2,12,3,9,38806,65105,57,18645,76761,11373,1,8/7/17,Warrior
Stitches,9,20,15,2,12,3,9,38573,63501,53,18910,76681,11397,1,8/8/17,Warrior
Stitches,8,19,15,2,12,4,8,36792,61383,33,18453,74591,11365,1,8/9/17,Warrior
Stitches,9,20,15,2,12,4,8,36627,62021,26,18490,74808,11505,1,8/10/17,Warrior
Stitches,9,20,15,2,12,4,8,36146,61656,22,18314,74199,11481,1,8/11/17,Warrior
Stitches,9,20,15,2,12,4,8,36589,62565,26,18555,74750,11545,1,8/12/17,Warrior
Stitches,9,20,15,2,12,4,8,36661,63014,17,18455,74853,11611,2,8/13/17,Warrior
Tyrael,9,20,15,3,11,3,8,36526,54813,8846,17459,67176,11470,2,7/14/17,Warrior
Tyrael,10,20,15,3,11,3,8,36334,55017,8834,17408,66860,11492,2,7/15/17,Warrior
Tyrael,10,20,15,3,11,3,8,36150,54406,8818,17323,66418,11491,2,7/16/17,Warrior
Tyrael,9,20,15,3,11,3,8,35726,54896,8862,17469,66276,11567,2,7/17/17,Warrior
Tyrael,8,20,16,3,12,4,8,35899,54740,8858,17399,66050,11734,2,7/18/17,Warrior
Tyrael,7,20,16,3,12,4,8,35559,55165,8673,17406,65565,11756,2,7/19/17,Warrior
Tyrael,8,20,16,3,12,4,8,36049,55167,8745,17410,66247,11769,2,7/20/17,Warrior
Tyrael,8,20,16,3,12,4,8,35774,55261,8775,17497,65887,11886,2,7/21/17,Warrior
Tyrael,8,20,16,3,12,4,8,35843,55113,8767,17375,65985,11749,2,7/22/17,Warrior
Tyrael,8,20,16,3,12,4,8,35695,55844,8656,17467,65715,11828,2,7/23/17,Warrior
Tyrael,8,20,16,3,12,4,8,35664,55624,8854,17617,66412,11849,2,7/24/17,Warrior
Tyrael,9,20,15,3,11,3,8,35714,55345,8855,17352,66131,11684,2,7/25/17,Warrior
Tyrael,10,20,15,3,11,3,8,35691,54790,8861,17544,66309,11583,2,7/26/17,Warrior
Tyrael,10,20,15,3,11,3,8,35948,55448,9095,17550,66451,11545,2,7/27/17,Warrior
Tyrael,10,20,15,3,11,4,8,35907,55169,9015,17335,66930,11618,2,7/28/17,Warrior
Tyrael,10,20,15,3,11,3,8,35784,54700,8777,17277,65880,11537,2,7/29/17,Warrior
Tyrael,10,20,15,3,12,4,8,36087,55007,8924,17509,66631,11646,2,7/30/17,Warrior
Tyrael,10,20,15,3,11,3,8,35914,54732,8966,17516,66478,11643,2,7/31/17,Warrior
Tyrael,10,20,15,3,11,3,8,35622,55608,8880,17520,66175,11551,2,8/1/17,Warrior
Tyrael,9,20,15,3,11,3,8,35790,55666,8938,17464,66253,11561,2,8/2/17,Warrior
Tyrael,10,20,15,3,11,3,8,35383,54646,8824,17331,65486,11438,2,8/3/17,Warrior
Tyrael,10,20,15,3,11,3,8,35323,54186,8811,17507,65651,11527,2,8/4/17,Warrior
Tyrael,10,20,15,3,11,4,8,35999,54728,8622,17564,66199,11527,2,8/5/17,Warrior
Tyrael,9,20,15,3,11,3,8,35897,55062,8887,17566,66628,11595,2,8/6/17,Warrior
Tyrael,10,20,15,3,11,3,8,35750,55019,8856,17369,66379,11528,2,8/7/17,Warrior
Tyrael,10,20,15,3,11,3,8,35497,54679,8812,17322,65255,11473,2,8/8/17,Warrior
Tyrael,9,20,15,3,11,3,8,34538,54122,8584,16870,63749,11561,2,8/9/17,Warrior
Tyrael,10,20,15,3,11,4,8,34271,55366,8500,16972,64028,11740,2,8/10/17,Warrior
Tyrael,10,20,15,3,11,4,8,33880,54759,8646,17025,64295,11767,2,8/11/17,Warrior
Tyrael,10,20,15,3,11,4,8,34050,54648,8617,17094,64074,11651,2,8/12/17,Warrior
Tyrael,10,20,15,3,11,4,8,34146,55321,8755,17310,64694,11714,2,8/13/17,Warrior
Rexxar,5,20,13,3,10,3,8,34966,62070,76,5319,85736,12659,3,7/14/17,Warrior
Rexxar,5,20,13,3,10,3,8,34794,62597,65,5280,85642,12696,3,7/15/17,Warrior
Rexxar,5,20,13,3,10,3,8,34497,63096,68,5367,85509,12717,3,7/16/17,Warrior
Rexxar,5,20,13,3,10,3,8,34664,63048,66,5232,85054,12812,3,7/17/17,Warrior
Rexxar,6,20,13,3,10,3,8,34743,64159,66,5194,85385,13022,3,7/18/17,Warrior
Rexxar,6,20,13,3,10,3,8,34851,64571,80,5162,85062,13039,3,7/19/17,Warrior
Rexxar,7,20,14,3,10,3,8,34689,64425,86,4983,84582,13142,3,7/20/17,Warrior
Rexxar,6,20,13,3,10,3,8,34580,64374,72,5005,84573,13005,3,7/21/17,Warrior
Rexxar,6,20,14,3,10,3,8,34675,64289,78,5111,85142,12999,3,7/22/17,Warrior
Rexxar,6,20,13,3,10,3,8,34812,63967,73,5366,85694,12970,3,7/23/17,Warrior
Rexxar,6,20,14,3,10,3,8,33989,64328,87,5096,84669,13041,3,7/24/17,Warrior
Rexxar,6,20,13,3,10,3,8,34261,63751,86,5258,85730,12996,3,7/25/17,Warrior
Rexxar,6,20,13,3,10,3,8,34810,63455,72,5176,85561,12789,3,7/26/17,Warrior
Rexxar,6,20,13,3,10,3,8,34783,64400,83,5347,85943,12929,3,7/27/17,Warrior
Rexxar,6,20,13,3,10,3,8,34753,63634,80,5000,85029,12862,3,7/28/17,Warrior
Rexxar,7,20,13,3,10,3,8,34401,63364,81,5146,84964,12765,3,7/29/17,Warrior
Rexxar,6,20,13,3,10,3,8,34416,63303,73,5140,85313,12736,3,7/30/17,Warrior
Rexxar,6,20,13,3,10,3,8,33848,63279,71,5087,84348,12706,3,7/31/17,Warrior
Rexxar,7,20,13,3,10,3,8,34095,63920,61,5135,84710,12776,3,8/1/17,Warrior
Rexxar,7,20,13,3,10,3,8,34196,63005,83,5195,85140,12696,3,8/2/17,Warrior
Rexxar,6,20,13,3,10,3,8,33750,63081,69,5233,83950,12688,3,8/3/17,Warrior
Rexxar,6,20,13,3,10,3,8,33891,62366,86,4764,83553,12652,3,8/4/17,Warrior
Rexxar,6,20,13,3,10,3,8,33996,63594,72,5179,84464,12800,3,8/5/17,Warrior
Rexxar,6,20,13,3,10,3,8,34320,63477,83,5022,84952,12739,3,8/6/17,Warrior
Rexxar,7,20,13,3,10,3,8,33748,64062,88,4917,84354,12821,3,8/7/17,Warrior
Rexxar,6,20,13,3,10,3,8,34192,63338,56,5009,85238,12780,3,8/8/17,Warrior
Rexxar,5,20,13,3,10,3,8,32588,62919,37,5306,81591,12824,3,8/9/17,Warrior
Rexxar,6,20,13,3,10,3,8,32095,63767,15,5386,82057,12936,3,8/10/17,Warrior
Rexxar,6,20,13,3,10,3,8,32367,64010,25,5204,82919,12971,3,8/11/17,Warrior
Rexxar,6,20,13,2,10,3,8,31915,63855,22,5286,82544,12902,3,8/12/17,Warrior
Rexxar,6,20,13,2,10,3,8,31648,62896,24,5566,82896,12765,3,8/13/17,Warrior
Artanis,11,20,15,4,11,4,8,41524,59712,47,20870,70474,11519,2,7/14/17,Warrior
Artanis,11,20,15,4,11,4,8,41262,58191,54,20752,70032,11414,2,7/15/17,Warrior
Artanis,11,20,15,4,11,4,8,41321,58616,54,20896,70028,11485,2,7/16/17,Warrior
Artanis,11,20,15,4,11,4,8,40749,58739,54,20673,69315,11481,2,7/17/17,Warrior
Artanis,9,20,16,4,11,4,8,41456,58847,56,20956,69833,11777,2,7/18/17,Warrior
Artanis,9,20,16,4,11,4,8,40938,58843,51,20950,69493,11755,2,7/19/17,Warrior
Artanis,9,20,15,4,11,4,8,40796,58210,62,20811,69540,11684,2,7/20/17,Warrior
Artanis,9,20,15,4,11,4,8,40720,58588,52,20898,69270,11737,2,7/21/17,Warrior
Artanis,9,20,16,4,11,4,8,41051,58843,62,20883,69677,11753,2,7/22/17,Warrior
Artanis,9,20,16,4,11,4,8,40966,59369,57,20841,69481,11748,2,7/23/17,Warrior
Artanis,9,20,15,4,11,4,8,40904,58945,52,20927,69432,11735,2,7/24/17,Warrior
Artanis,11,20,15,4,11,4,8,40422,59597,56,20603,69070,11653,2,7/25/17,Warrior
Artanis,11,20,15,4,11,4,8,40859,58974,56,20710,69482,11563,2,7/26/17,Warrior
Artanis,11,20,15,4,11,4,8,40871,59397,62,20736,69525,11627,2,7/27/17,Warrior
Artanis,11,20,15,4,11,4,8,40890,59386,64,20671,69441,11615,2,7/28/17,Warrior
Artanis,11,20,15,4,11,4,8,40762,59049,63,20830,69563,11549,2,7/29/17,Warrior
Artanis,11,20,15,4,11,4,8,40841,59765,52,20705,69473,11622,2,7/30/17,Warrior
Artanis,11,20,15,4,11,4,8,40753,59268,56,20683,69258,11571,2,7/31/17,Warrior
Artanis,11,20,15,4,11,4,8,40639,59290,63,20636,68996,11522,2,8/1/17,Warrior
Artanis,11,20,15,4,11,4,8,40402,59211,61,20545,68828,11482,2,8/2/17,Warrior
Artanis,11,20,15,4,11,4,8,40265,59038,66,20480,68782,11434,2,8/3/17,Warrior
Artanis,11,20,15,4,11,4,8,40343,58446,71,20571,68728,11434,2,8/4/17,Warrior
Artanis,11,20,15,4,11,4,8,40565,58718,61,20556,68874,11513,2,8/5/17,Warrior
Artanis,12,20,15,4,11,4,8,41138,59215,59,20874,69676,11523,2,8/6/17,Warrior
Artanis,12,20,15,4,11,4,8,40624,59293,68,20729,69355,11507,2,8/7/17,Warrior
Artanis,9,20,15,4,11,4,8,40744,57419,60,20715,69106,11460,2,8/8/17,Warrior
Artanis,9,20,15,4,11,4,8,38491,57336,27,20208,67089,11571,2,8/9/17,Warrior
Artanis,9,20,15,4,11,4,8,38193,57671,15,20132,66812,11617,2,8/10/17,Warrior
Artanis,9,20,15,4,11,4,7,38037,57667,16,20090,66536,11607,2,8/11/17,Warrior
Artanis,10,20,15,4,11,4,7,38107,57840,19,20123,67024,11597,2,8/12/17,Warrior
Artanis,10,20,15,4,11,4,7,38152,58243,18,20233,67066,11664,2,8/13/17,Warrior
Cho,8,19,17,4,12,3,10,39687,57136,85,23035,81041,10771,2,7/14/17,Warrior
Cho,8,19,17,4,12,3,10,39429,56928,76,22848,80560,10760,2,7/15/17,Warrior
Cho,8,19,17,4,12,3,10,39571,57879,88,23025,80639,10798,2,7/16/17,Warrior
Cho,9,19,17,4,13,3,10,39453,57426,83,23529,80518,10852,2,7/17/17,Warrior
Cho,9,19,17,4,13,3,10,40276,58252,115,23542,81598,10977,2,7/18/17,Warrior
Cho,9,19,17,4,13,3,10,39943,58499,83,23607,81078,11001,2,7/19/17,Warrior
Cho,9,19,17,4,13,3,10,39690,58688,84,23481,81057,11040,2,7/20/17,Warrior
Cho,9,19,17,4,13,3,10,40035,59599,88,24136,81856,11179,2,7/21/17,Warrior
Cho,9,19,18,4,13,3,10,39572,58789,81,23917,81021,11163,2,7/22/17,Warrior
Cho,9,19,17,4,13,3,10,39247,57909,89,23282,80552,10952,2,7/23/17,Warrior
Cho,9,19,17,4,13,3,10,39255,59020,95,23732,80789,11134,2,7/24/17,Warrior
Cho,10,19,17,4,13,3,10,39752,58393,144,23990,81649,10997,2,7/25/17,Warrior
Cho,10,19,17,4,13,3,10,40219,58486,105,24362,81836,11018,2,7/26/17,Warrior
Cho,10,19,17,4,13,3,10,39646,57522,109,23808,81197,10921,2,7/27/17,Warrior
Cho,10,19,17,4,12,3,10,39234,57607,96,23349,81151,10722,2,7/28/17,Warrior
Cho,10,19,17,4,13,3,10,39648,58880,110,24081,81515,11057,2,7/29/17,Warrior
Cho,9,19,17,4,13,3,10,39378,58491,92,23596,80728,10969,2,7/30/17,Warrior
Cho,9,19,17,4,13,3,10,39833,58711,89,23814,81549,10980,2,7/31/17,Warrior
Cho,6,19,16,4,12,3,9,37850,56324,72,21701,78688,10615,2,8/1/17,Warrior
Cho,6,19,16,4,12,3,9,38070,57187,64,21979,78764,10645,2,8/2/17,Warrior
Cho,7,19,16,4,12,3,9,38353,57348,66,22368,79193,10652,2,8/3/17,Warrior
Cho,7,19,16,4,12,3,9,38474,57295,72,22517,79809,10637,2,8/4/17,Warrior
Cho,7,19,17,4,13,3,10,38575,57509,74,22556,79864,10835,2,8/5/17,Warrior
Cho,7,19,17,4,12,3,10,38576,57758,75,22673,80108,10825,2,8/6/17,Warrior
Cho,7,19,17,4,12,3,10,38084,56697,83,22419,78815,10652,2,8/7/17,Warrior
Cho,9,19,17,4,12,3,10,39427,58457,99,23778,81130,10909,2,8/8/17,Warrior
Cho,10,19,17,4,12,3,10,37850,57765,47,23288,77787,10802,2,8/9/17,Warrior
Cho,10,19,17,4,12,3,10,36770,56834,41,22760,77868,10785,2,8/10/17,Warrior
Cho,10,19,17,4,13,3,10,37742,59160,47,23732,79315,11134,2,8/11/17,Warrior
Cho,10,19,17,4,12,3,10,37238,57959,46,23340,78185,10987,2,8/12/17,Warrior
Cho,10,19,17,4,12,3,9,37146,58284,58,23020,78000,10956,2,8/13/17,Warrior
Dehaka,7,20,14,2,11,3,8,31836,76673,31,24240,77628,13199,1,7/14/17,Warrior
Dehaka,7,20,14,2,11,3,8,31467,76581,26,24361,77265,13207,2,7/15/17,Warrior
Dehaka,7,20,14,2,11,3,8,31472,77245,36,24623,77315,13279,2,7/16/17,Warrior
Dehaka,7,20,14,2,11,3,8,31242,76999,28,24407,76675,13315,2,7/17/17,Warrior
Dehaka,9,20,14,2,11,3,8,31499,80119,34,25015,77412,13521,2,7/18/17,Warrior
Dehaka,9,20,14,2,11,3,8,31693,80997,35,25102,77186,13609,2,7/19/17,Warrior
Dehaka,9,20,14,2,11,3,8,31845,81773,34,25299,77610,13724,2,7/20/17,Warrior
Dehaka,9,20,14,2,11,3,8,31589,81028,31,25185,77237,13649,2,7/21/17,Warrior
Dehaka,9,20,14,2,11,3,8,31529,80941,36,25072,77204,13574,2,7/22/17,Warrior
Dehaka,9,20,14,2,11,3,8,31725,81402,35,25440,77911,13677,2,7/23/17,Warrior
Dehaka,9,20,14,2,11,3,8,31526,81229,32,25193,77179,13650,2,7/24/17,Warrior
Dehaka,9,20,14,2,11,3,8,31167,81445,37,25112,77190,13694,2,7/25/17,Warrior
Dehaka,9,20,13,2,10,3,8,31549,81859,42,25102,77859,13642,2,7/26/17,Warrior
Dehaka,9,20,14,2,11,3,8,31374,80424,35,24974,76985,13540,2,7/27/17,Warrior
Dehaka,9,20,13,2,11,3,8,31079,80493,36,25002,76737,13511,2,7/28/17,Warrior
Dehaka,9,20,14,2,11,3,8,31393,79405,30,25218,77521,13406,2,7/29/17,Warrior
Dehaka,9,20,14,2,11,3,8,31603,80606,34,25322,77537,13566,2,7/30/17,Warrior
Dehaka,9,20,14,2,11,3,8,31457,80807,33,25297,77542,13579,2,7/31/17,Warrior
Dehaka,8,20,14,2,11,3,8,31047,77497,32,24383,76346,13330,2,8/1/17,Warrior
Dehaka,7,20,14,2,11,3,8,30754,76259,35,24215,76078,13181,2,8/2/17,Warrior
Dehaka,7,20,14,2,11,3,8,30996,77061,39,24482,76569,13311,2,8/3/17,Warrior
Dehaka,7,20,14,2,11,3,8,30863,75835,32,24285,76149,13187,2,8/4/17,Warrior
Dehaka,7,20,14,2,11,4,8,31221,76568,34,24609,77060,13232,2,8/5/17,Warrior
Dehaka,7,20,14,2,11,3,8,30874,77197,33,24525,76622,13260,2,8/6/17,Warrior
Dehaka,8,20,14,2,11,3,8,30667,77530,36,24399,76338,13280,2,8/7/17,Warrior
Dehaka,9,20,13,2,11,3,8,30944,78449,38,24634,76051,13336,2,8/8/17,Warrior
Dehaka,9,19,14,2,11,3,8,29656,77157,19,23891,73628,13388,2,8/9/17,Warrior
Dehaka,9,19,13,2,10,3,8,29382,78814,19,24018,73835,13498,2,8/10/17,Warrior
Dehaka,9,19,13,2,10,3,8,29351,79031,21,23962,74019,13517,2,8/11/17,Warrior
Dehaka,9,19,13,2,11,3,8,29596,78997,21,24122,74022,13534,2,8/12/17,Warrior
Dehaka,9,20,14,2,11,3,8,30001,79353,23,24508,74774,13662,2,8/13/17,Warrior
Zarya,8,19,14,3,10,4,8,37512,65835,39621,19779,63227,10797,1,7/14/17,Warrior
Zarya,8,19,14,3,11,4,8,37684,65372,39745,19696,63067,10865,1,7/15/17,Warrior
Zarya,8,19,14,3,11,4,7,36977,65403,39664,19811,63179,10927,1,7/16/17,Warrior
Zarya,8,19,14,3,11,4,8,36565,65137,39630,19660,62305,10904,1,7/17/17,Warrior
Zarya,8,19,14,3,11,4,8,37086,65670,40163,19834,62481,11083,1,7/18/17,Warrior
Zarya,8,19,14,3,11,4,8,36698,65029,39660,19565,61504,10950,1,7/19/17,Warrior
